first_name,last_name,emp_no,birth_date,from_date,to_date,title
Sorina,Lakshmanan,457305,1965-01-15,1994-09-03,9999-01-01,Staff
Gay,Plavsic,457070,1965-01-25,1987-08-06,9999-01-01,Senior Staff
Gay,Plavsic,457070,1965-01-25,1987-08-06,9999-01-01,Staff
Xumin,Beidas,457337,1965-01-31,1995-04-27,9999-01-01,Technique Leader
Indrajit,Krogh,457611,1965-01-09,1998-09-18,9999-01-01,Engineer
Xudong,Peck,457411,1965-01-13,1988-04-18,9999-01-01,Senior Engineer
Berna,Ranst,457489,1965-01-24,1985-05-14,9999-01-01,Engineer
Berna,Ranst,457489,1965-01-24,1985-05-14,9999-01-01,Senior Engineer
Florian,Siepmann,457776,1965-01-15,1987-12-21,9999-01-01,Engineer
Florian,Siepmann,457776,1965-01-15,1987-12-21,9999-01-01,Senior Engineer
Foong,Gargeya,457813,1965-01-28,1992-01-24,9999-01-01,Engineer
Yakichi,Naumovich,457653,1965-01-21,1988-06-12,1988-07-03,Technique Leader
Foong,Gargeya,457813,1965-01-28,1992-01-24,9999-01-01,Senior Engineer
Jackson,Zielinski,457832,1965-02-01,1997-09-12,9999-01-01,Senior Engineer
Florian,Tramer,458111,1965-01-23,1999-11-07,9999-01-01,Engineer
Arch,Picco,457938,1965-01-14,1993-06-07,1997-10-22,Senior Staff
Arch,Picco,457938,1965-01-14,1993-06-07,1997-10-22,Staff
Thanasis,Standera,458134,1965-01-11,1985-03-20,9999-01-01,Senior Staff
Arch,Picco,457938,1965-01-14,1997-10-22,9999-01-01,Senior Staff
Arch,Picco,457938,1965-01-14,1997-10-22,9999-01-01,Staff
Thanasis,Standera,458134,1965-01-11,1985-03-20,9999-01-01,Staff
Mabhin,Foote,458383,1965-01-06,1999-04-23,9999-01-01,Engineer
Shahaf,Kitai,458726,1965-01-13,1986-12-26,9999-01-01,Senior Staff
George,Atchley,458191,1965-01-28,1997-07-02,9999-01-01,Staff
Shahaf,Kitai,458726,1965-01-13,1986-12-26,9999-01-01,Staff
Ramya,Azadmanesh,458790,1965-01-17,1988-11-19,9999-01-01,Engineer
Ramya,Azadmanesh,458790,1965-01-17,1988-11-19,9999-01-01,Senior Engineer
Val,Rissanen,459172,1965-01-19,1993-11-20,9999-01-01,Assistant Engineer
Kaijung,Papadias,458919,1965-01-12,1999-05-01,2001-04-12,Engineer
Val,Rissanen,459172,1965-01-19,1993-11-20,9999-01-01,Engineer
Mohit,Verhaegen,459429,1965-01-14,1992-05-27,9999-01-01,Senior Staff
Pramod,Wendorf,459356,1965-01-21,1998-12-25,9999-01-01,Engineer
Mohit,Verhaegen,459429,1965-01-14,1992-05-27,9999-01-01,Staff
Hirochika,Goldhammer,459685,1965-02-01,1998-03-12,9999-01-01,Engineer
Adly,Hambrick,460131,1965-01-16,1997-07-25,9999-01-01,Staff
Yuping,Sethi,459846,1965-01-24,1997-12-28,1999-05-21,Staff
Munehiko,Gihr,460691,1965-01-16,1989-12-06,9999-01-01,Senior Staff
Yoshinari,Lanteri,460707,1965-01-07,1996-12-25,9999-01-01,Engineer
Yoshinari,Lanteri,460707,1965-01-07,1996-12-25,9999-01-01,Senior Engineer
Shietung,Gelosh,461120,1965-01-18,1996-03-26,2001-04-01,Engineer
Remzi,Mitzlaff,460920,1965-01-22,1986-04-06,9999-01-01,Senior Staff
Shietung,Gelosh,461120,1965-01-18,1996-03-26,2001-04-01,Senior Engineer
Shietung,Gelosh,461120,1965-01-18,2001-04-01,9999-01-01,Engineer
Shietung,Gelosh,461120,1965-01-18,2001-04-01,9999-01-01,Senior Engineer
Sreenivas,Versino,461563,1965-01-29,1985-08-24,1988-12-25,Senior Staff
Mrinalini,Mawatari,461270,1965-01-10,1996-01-03,9999-01-01,Staff
Sumali,Cooman,461801,1965-01-03,1992-02-16,1993-04-18,Senior Staff
Sumali,Cooman,461801,1965-01-03,1992-02-16,1993-04-18,Staff
Sumali,Cooman,461801,1965-01-03,1993-04-18,9999-01-01,Senior Staff
Sumali,Cooman,461801,1965-01-03,1993-04-18,9999-01-01,Staff
Sampalli,Francisci,462067,1965-01-29,1994-11-25,2001-10-17,Senior Staff
Deborah,Basawa,461723,1965-01-02,1991-04-30,1992-03-02,Assistant Engineer
Deborah,Basawa,461723,1965-01-02,1992-03-02,1993-03-16,Assistant Engineer
Larisa,Murtafg,462736,1965-01-14,1991-02-25,1993-06-04,Staff
Somnath,Cummings,462795,1965-01-05,1994-07-10,9999-01-01,Senior Staff
Paloma,Gerlach,462493,1965-01-12,1988-07-26,9999-01-01,Engineer
Paloma,Gerlach,462493,1965-01-12,1988-07-26,9999-01-01,Senior Engineer
Somnath,Cummings,462795,1965-01-05,1994-07-10,9999-01-01,Staff
Ramya,Rossi,463212,1965-01-09,1987-03-02,2001-09-02,Senior Engineer
Ramya,Rossi,463212,1965-01-09,2001-09-02,9999-01-01,Senior Engineer
Jaber,Sethi,463472,1965-01-11,1995-06-06,2000-06-11,Technique Leader
Itzchak,Penn,463023,1965-01-06,1999-01-21,9999-01-01,Staff
Jinxi,Schmiedel,463099,1965-01-15,1990-09-21,9999-01-01,Senior Staff
Jinxi,Schmiedel,463099,1965-01-15,1990-09-21,9999-01-01,Staff
Jaber,Sethi,463472,1965-01-11,2000-06-11,9999-01-01,Technique Leader
Alenka,Barriga,463495,1965-01-28,1988-05-06,9999-01-01,Senior Staff
Alenka,Barriga,463495,1965-01-28,1988-05-06,9999-01-01,Staff
Huiqun,Henders,464284,1965-01-20,1993-05-19,9999-01-01,Senior Staff
Abdelghani,Nyrup,464303,1965-01-22,1986-08-02,9999-01-01,Senior Staff
Abdelghani,Nyrup,464303,1965-01-22,1986-08-02,9999-01-01,Staff
Stafford,Gist,465062,1965-01-29,1988-05-07,9999-01-01,Engineer
Berna,Comellas,464526,1965-01-02,1995-09-07,2000-02-18,Staff
Stafford,Gist,465062,1965-01-29,1988-05-07,9999-01-01,Senior Engineer
Tokuyasu,Ghelli,465076,1965-01-19,1985-05-05,9999-01-01,Engineer
Tokuyasu,Ghelli,465076,1965-01-19,1985-05-05,9999-01-01,Senior Engineer
Vidar,Gunderson,465085,1965-01-18,1996-03-18,9999-01-01,Senior Staff
Lakshmi,Frijda,465711,1965-01-06,1990-04-21,9999-01-01,Engineer
Shahid,Varman,465409,1965-01-30,1985-08-27,9999-01-01,Senior Staff
Shahid,Varman,465409,1965-01-30,1985-08-27,9999-01-01,Staff
Lakshmi,Frijda,465711,1965-01-06,1990-04-21,9999-01-01,Senior Engineer
Kwan,Kampfer,465853,1965-01-01,1998-10-16,9999-01-01,Staff
Mrinalini,Gire,465501,1965-01-05,1992-11-09,9999-01-01,Senior Staff
Mrinalini,Gire,465501,1965-01-05,1992-11-09,9999-01-01,Staff
Herb,Picht,465874,1965-01-12,1985-05-31,9999-01-01,Assistant Engineer
Herb,Picht,465874,1965-01-12,1985-05-31,9999-01-01,Engineer
Hiroyasu,Strandh,466367,1965-01-05,1989-06-05,9999-01-01,Senior Staff
Temple,Danlos,466064,1965-01-31,1994-06-13,9999-01-01,Senior Staff
Hiroyasu,Strandh,466367,1965-01-05,1989-06-05,9999-01-01,Staff
Yechezkel,Nourani,466603,1965-01-23,1991-08-01,9999-01-01,Senior Staff
Yechezkel,Nourani,466603,1965-01-23,1991-08-01,9999-01-01,Staff
Boalin,Birsak,466745,1965-01-26,1995-10-16,9999-01-01,Senior Staff
Bezalel,Verhoeff,466509,1965-01-26,1988-03-22,9999-01-01,Engineer
Bezalel,Verhoeff,466509,1965-01-26,1988-03-22,9999-01-01,Senior Engineer
Boalin,Birsak,466745,1965-01-26,1995-10-16,9999-01-01,Staff
Przemyslawa,Borovoy,467176,1965-01-05,1993-06-18,9999-01-01,Senior Staff
Stepehn,Markovitch,466911,1965-01-11,1991-08-13,1995-08-07,Staff
Przemyslawa,Borovoy,467176,1965-01-05,1993-06-18,9999-01-01,Staff
Nahum,Lambe,467269,1965-01-18,1989-08-31,9999-01-01,Technique Leader
Margareta,Bondorf,467441,1965-01-13,1988-11-07,9999-01-01,Engineer
Mariusz,Rikino,467392,1965-01-07,1995-04-13,9999-01-01,Engineer
Mariusz,Rikino,467392,1965-01-07,1995-04-13,9999-01-01,Senior Engineer
Margareta,Bondorf,467441,1965-01-13,1988-11-07,9999-01-01,Senior Engineer
Sivanarayana,Chandrasekhar,467886,1965-01-02,1996-01-24,9999-01-01,Senior Staff
Kiyotoshi,Hennebert,467591,1965-01-17,2001-03-06,9999-01-01,Staff
Kiyotoshi,Hennebert,467591,1965-01-17,1997-09-21,2001-03-06,Staff
Tsuneo,Skrikant,467918,1965-01-03,1997-10-21,9999-01-01,Staff
Huei,Saoudi,468360,1965-01-12,1994-08-10,9999-01-01,Technique Leader
Kamakshi,Huhdanpaa,468417,1965-01-25,1993-08-26,9999-01-01,Engineer
Kamakshi,Huhdanpaa,468417,1965-01-25,1993-08-26,9999-01-01,Senior Engineer
Sachin,Zlotek,468763,1965-01-12,1985-03-11,1990-08-09,Senior Engineer
Baziley,Brookner,468773,1965-01-27,1993-09-22,9999-01-01,Engineer
Ranga,Lemarechal,468659,1965-01-18,1989-11-05,9999-01-01,Engineer
Ranga,Lemarechal,468659,1965-01-18,1989-11-05,9999-01-01,Senior Engineer
Baziley,Brookner,468773,1965-01-27,1993-09-22,9999-01-01,Senior Engineer
Nadjib,Comellas,469104,1965-01-21,1996-04-18,1999-01-22,Engineer
Nadjib,Comellas,469104,1965-01-21,1996-04-18,1999-01-22,Senior Engineer
Nadjib,Comellas,469104,1965-01-21,1999-01-22,9999-01-01,Engineer
Nadjib,Comellas,469104,1965-01-21,1999-01-22,9999-01-01,Senior Engineer
Aiman,Wilfing,469366,1965-01-12,1990-12-30,9999-01-01,Engineer
Baruch,Basawa,469253,1965-01-17,1993-09-17,9999-01-01,Engineer
Baruch,Basawa,469253,1965-01-17,1993-09-17,9999-01-01,Senior Engineer
Aiman,Wilfing,469366,1965-01-12,1990-12-30,9999-01-01,Senior Engineer
Hongzhu,Ruemmler,469399,1965-01-25,2000-06-06,9999-01-01,Engineer
Weiyi,Codenie,469269,1965-01-23,1989-05-27,9999-01-01,Engineer
Weiyi,Codenie,469269,1965-01-23,1989-05-27,9999-01-01,Senior Engineer
Hongzhu,Ruemmler,469399,1965-01-25,1999-02-14,2000-06-06,Engineer
Arif,Stranks,469735,1965-01-30,1992-11-16,9999-01-01,Senior Engineer
Halsur,Ibel,469527,1965-01-24,1998-03-05,9999-01-01,Staff
Chaosheng,Shobatake,469805,1965-01-21,1991-07-03,2001-09-15,Senior Staff
Neven,Rikino,469529,1965-01-07,1988-10-21,9999-01-01,Engineer
Neven,Rikino,469529,1965-01-07,1988-10-21,9999-01-01,Senior Engineer
Chaosheng,Shobatake,469805,1965-01-21,1991-07-03,2001-09-15,Staff
Nigel,Zirintsis,471397,1965-02-01,1999-01-03,1999-07-23,Engineer
Hein,Jonsson,469867,1965-01-23,1985-02-12,9999-01-01,Senior Staff
Hein,Jonsson,469867,1965-01-23,1985-02-12,9999-01-01,Staff
Reuven,Oehlmann,470456,1965-01-13,1986-03-29,9999-01-01,Senior Staff
Reuven,Oehlmann,470456,1965-01-13,1986-03-29,9999-01-01,Staff
Zhiguo,Staudhammer,470472,1965-02-01,1985-12-03,9999-01-01,Engineer
Zhiguo,Staudhammer,470472,1965-02-01,1985-12-03,9999-01-01,Senior Engineer
Nigel,Zirintsis,471397,1965-02-01,1999-07-23,9999-01-01,Engineer
Basem,Lortz,471552,1965-01-22,1997-10-25,9999-01-01,Staff
Godehard,Chinal,472052,1965-01-26,1995-12-09,9999-01-01,Assistant Engineer
Feiyu,Decleir,471532,1965-01-17,1998-09-13,9999-01-01,Technique Leader
Yahiko,Sommen,472143,1965-01-25,1996-08-14,9999-01-01,Senior Staff
Arun,Zaccaria,471911,1965-01-14,1990-05-31,9999-01-01,Assistant Engineer
Arun,Zaccaria,471911,1965-01-14,1990-05-31,9999-01-01,Engineer
Kazuhiko,Marshall,471939,1965-01-27,2001-06-04,9999-01-01,Staff
Kazuhiko,Marshall,471939,1965-01-27,1999-11-16,2001-06-04,Staff
Xuejia,Leppanen,472440,1965-01-30,1998-08-25,2000-10-25,Staff
Jungsoon,Gubsky,472238,1965-01-31,1990-10-09,9999-01-01,Senior Engineer
Weidon,Fordan,472950,1965-01-29,1986-03-27,9999-01-01,Senior Engineer
Khaled,Penn,473299,1965-01-12,1992-05-19,9999-01-01,Senior Staff
Zhenbing,Ibel,472790,1965-01-23,1985-10-29,9999-01-01,Senior Engineer
Khaled,Penn,473299,1965-01-12,1992-05-19,9999-01-01,Staff
Pantung,Reeker,473490,1965-01-06,1992-05-11,9999-01-01,Senior Staff
Hugo,Sgarro,473268,1965-01-01,1992-04-24,9999-01-01,Senior Staff
Pantung,Reeker,473490,1965-01-06,1992-05-11,9999-01-01,Staff
Avishai,Majewski,473940,1965-01-16,1998-01-10,9999-01-01,Engineer
Sungwon,Kornyak,474257,1965-01-24,1991-04-04,1994-10-23,Staff
Shin,Puoti,473824,1965-01-22,1996-12-20,1999-05-09,Staff
Sugwoo,Eugenio,474331,1965-01-29,1994-03-02,9999-01-01,Senior Staff
Ung,Taubenfeld,474162,1965-01-31,1999-10-14,2001-06-30,Engineer
Sugwoo,Eugenio,474331,1965-01-29,1991-10-06,1994-03-02,Senior Staff
Monique,Cyre,474372,1965-01-13,1986-02-13,1994-10-11,Senior Staff
Zongyan,Shackel,474796,1965-01-10,1986-11-09,1987-08-17,Technique Leader
Monique,Cyre,474372,1965-01-13,1986-02-13,1994-10-11,Staff
Zongyan,Shackel,474796,1965-01-10,1987-08-17,9999-01-01,Technique Leader
Rasikan,Khalil,474918,1965-01-15,1985-02-10,1985-03-11,Engineer
Mayuko,Clouatre,474763,1965-01-07,1997-09-04,9999-01-01,Engineer
Fumiyo,Feinberg,475258,1965-01-10,2000-02-12,9999-01-01,Senior Staff
Genevieve,Snedden,475087,1965-01-31,1988-10-21,9999-01-01,Senior Engineer
Fumiyo,Feinberg,475258,1965-01-10,2000-02-12,9999-01-01,Staff
Fumiyo,Feinberg,475258,1965-01-10,1987-11-22,2000-02-12,Senior Staff
Fumiyo,Feinberg,475258,1965-01-10,1987-11-22,2000-02-12,Staff
Christophe,Leaver,475538,1965-01-15,1998-10-31,9999-01-01,Staff
Shigeaki,Lanteri,475938,1965-01-14,1989-02-17,9999-01-01,Engineer
Shigeaki,Lanteri,475938,1965-01-14,1989-02-17,9999-01-01,Senior Engineer
Rimon,Pietracaprina,475965,1965-01-02,1985-07-10,9999-01-01,Engineer
Rimon,Pietracaprina,475965,1965-01-02,1985-07-10,9999-01-01,Senior Engineer
Khun,Spieker,476122,1965-01-04,1995-05-07,9999-01-01,Engineer
Reinhold,Binkley,476327,1965-01-31,1995-05-29,9999-01-01,Engineer
Girolamo,Schlumberger,476055,1965-01-03,1993-03-07,9999-01-01,Senior Staff
Girolamo,Schlumberger,476055,1965-01-03,1993-03-07,9999-01-01,Staff
Reinhold,Binkley,476327,1965-01-31,1995-05-29,9999-01-01,Senior Engineer
Doohun,Preusig,476361,1965-01-09,1985-04-13,1993-04-28,Technique Leader
Doohun,Preusig,476361,1965-01-09,1993-04-28,9999-01-01,Technique Leader
Marit,Paludetto,477578,1965-01-23,1990-09-30,9999-01-01,Engineer
Yuping,Kuhnemann,476488,1965-01-30,1986-12-13,1994-07-07,Technique Leader
Terresa,Vigier,477350,1965-01-01,1998-07-08,9999-01-01,Staff
Marit,Paludetto,477578,1965-01-23,1990-09-30,9999-01-01,Senior Engineer
Bluma,Mundy,477969,1965-01-18,1991-10-18,9999-01-01,Engineer
Nikolaos,Lorch,477352,1965-01-12,1999-04-17,2002-03-07,Engineer
Bluma,Mundy,477969,1965-01-18,1991-10-18,9999-01-01,Senior Engineer
Doowon,Schoegge,478170,1965-01-22,1995-04-13,9999-01-01,Assistant Engineer
Fumino,Narahara,478007,1965-01-06,1991-09-21,9999-01-01,Engineer
Fumino,Narahara,478007,1965-01-06,1991-09-21,9999-01-01,Senior Engineer
Doowon,Schoegge,478170,1965-01-22,1995-04-13,9999-01-01,Engineer
Doowon,Schoegge,478170,1965-01-22,1994-05-29,1995-04-13,Assistant Engineer
Doowon,Schoegge,478170,1965-01-22,1994-05-29,1995-04-13,Engineer
Djenana,Erol,478218,1965-01-02,1999-01-31,1999-12-03,Engineer
Djenana,Erol,478218,1965-01-02,1999-12-03,9999-01-01,Engineer
Arun,Katzenelson,478768,1965-01-03,1991-10-28,9999-01-01,Engineer
Yuichiro,Bale,478439,1965-01-15,1997-11-04,9999-01-01,Technique Leader
Arun,Katzenelson,478768,1965-01-03,1991-10-28,9999-01-01,Senior Engineer
Ewing,Kalorkoti,479024,1965-01-03,1996-12-21,9999-01-01,Engineer
Shaw,Borovoy,478799,1965-01-18,1991-05-11,9999-01-01,Senior Staff
Randi,Tomescu,479407,1965-01-18,1986-11-25,9999-01-01,Assistant Engineer
Pradeep,Valiente,478833,1965-01-30,1992-09-19,9999-01-01,Engineer
Pradeep,Valiente,478833,1965-01-30,1992-09-19,9999-01-01,Senior Engineer
Hidekazu,Perna,478858,1965-01-20,1999-11-08,9999-01-01,Staff
Randi,Tomescu,479407,1965-01-18,1986-11-25,9999-01-01,Engineer
Randi,Tomescu,479407,1965-01-18,1986-11-25,9999-01-01,Senior Engineer
Sukumar,Georg,480035,1965-01-26,1990-08-26,9999-01-01,Senior Staff
Kayoko,Bahi,479601,1965-01-19,1997-02-19,9999-01-01,Staff
Masamitsu,Murrill,479695,1965-01-06,1999-06-23,9999-01-01,Senior Staff
Masamitsu,Murrill,479695,1965-01-06,1999-06-23,9999-01-01,Staff
Sukumar,Georg,480035,1965-01-26,1990-08-26,9999-01-01,Staff
Sukumar,Georg,480035,1965-01-26,1990-03-27,1990-08-26,Senior Staff
Masamitsu,Murrill,479695,1965-01-06,1996-06-27,1999-06-23,Senior Staff
Masamitsu,Murrill,479695,1965-01-06,1996-06-27,1999-06-23,Staff
Sukumar,Georg,480035,1965-01-26,1990-03-27,1990-08-26,Staff
Suebskul,Menhardt,480066,1965-01-31,1994-07-26,9999-01-01,Engineer
Suebskul,Menhardt,480066,1965-01-31,1994-07-26,9999-01-01,Senior Engineer
Gaurav,Cheshire,480268,1965-01-18,1989-03-30,9999-01-01,Technique Leader
Uinam,Rahier,480178,1965-01-03,1991-02-10,9999-01-01,Senior Staff
Uinam,Rahier,480178,1965-01-03,1991-02-10,9999-01-01,Staff
Anoosh,Wielonsky,480571,1965-01-09,1994-08-04,1996-08-01,Engineer
Weiru,Burnard,481050,1965-01-16,1990-10-15,9999-01-01,Senior Staff
Deniz,Bennis,480407,1965-01-01,1989-06-24,9999-01-01,Engineer
Deniz,Bennis,480407,1965-01-01,1989-06-24,9999-01-01,Senior Engineer
Weiru,Burnard,481050,1965-01-16,1990-10-15,9999-01-01,Staff
Shigehiro,Haldar,481213,1965-01-08,1991-12-14,9999-01-01,Senior Staff
Shigehiro,Haldar,481213,1965-01-08,1991-12-14,9999-01-01,Staff
Luisa,Chelton,481397,1965-01-31,1998-08-13,9999-01-01,Assistant Engineer
Gina,Decaestecker,481148,1965-01-18,1986-06-20,1989-05-25,Engineer
Amabile,Crelier,481399,1965-01-05,1999-01-14,2000-04-07,Staff
Amabile,Crelier,481399,1965-01-05,1998-06-16,1999-01-14,Staff
Teiji,Marrakchi,481764,1965-01-27,1986-08-26,9999-01-01,Senior Engineer
Margareta,Polajnar,481467,1965-01-03,1989-02-24,1996-07-01,Staff
Haldun,Erie,481790,1965-01-22,1996-09-12,1999-01-01,Senior Engineer
Haldun,Erie,481790,1965-01-22,1999-01-01,9999-01-01,Senior Engineer
Taegyun,Vieri,481807,1965-01-23,1988-06-17,1989-03-03,Senior Engineer
Sven,Hinsberger,482278,1965-01-02,1989-09-11,1992-07-24,Senior Engineer
Sven,Hinsberger,482278,1965-01-02,1992-07-24,1994-07-26,Senior Engineer
Kwangyoen,Peck,482335,1965-01-26,1994-01-16,9999-01-01,Engineer
Jayson,Zockler,482354,1965-01-23,1999-11-06,9999-01-01,Staff
Jouni,Conia,482755,1965-01-03,1994-10-31,9999-01-01,Senior Staff
Jouni,Conia,482755,1965-01-03,1994-10-31,9999-01-01,Staff
Shaowei,Back,482756,1965-01-02,1996-07-30,1998-12-21,Senior Staff
Duke,Journel,482944,1965-01-26,1991-10-26,9999-01-01,Senior Staff
Shaunak,Brizzi,482885,1965-01-29,1988-09-02,9999-01-01,Assistant Engineer
Shaunak,Brizzi,482885,1965-01-29,1988-09-02,9999-01-01,Engineer
Shaunak,Brizzi,482885,1965-01-29,1988-09-02,9999-01-01,Senior Engineer
Aral,Hebden,482905,1965-01-16,1991-09-10,9999-01-01,Senior Staff
Duke,Journel,482944,1965-01-26,1991-10-26,9999-01-01,Staff
Phillip,Munch,483213,1965-01-16,1991-09-02,1998-04-01,Technique Leader
Hausi,Kamber,483675,1965-01-22,1988-02-16,9999-01-01,Engineer
Rosita,Pokrovskii,483401,1965-01-10,1996-08-03,9999-01-01,Senior Staff
Hausi,Kamber,483675,1965-01-22,1988-02-16,9999-01-01,Senior Engineer
Dung,Tanemo,483978,1965-01-24,1990-01-28,9999-01-01,Senior Staff
Marek,Mitchem,483825,1965-01-22,1992-11-20,9999-01-01,Senior Engineer
Sham,Kavanagh,483838,1965-01-03,1997-12-18,9999-01-01,Assistant Engineer
Dung,Tanemo,483978,1965-01-24,1990-01-28,9999-01-01,Staff
Herbert,Hammerschmidt,484498,1965-01-26,1996-08-22,9999-01-01,Engineer
Manton,Lueh,484126,1965-01-05,1989-04-07,9999-01-01,Senior Staff
Perry,Cooman,484142,1965-01-05,1987-04-23,9999-01-01,Senior Staff
Perry,Cooman,484142,1965-01-05,1987-04-23,9999-01-01,Staff
Herbert,Hammerschmidt,484498,1965-01-26,1996-08-22,9999-01-01,Senior Engineer
Phule,Ruemmler,484756,1965-01-16,1990-08-09,9999-01-01,Engineer
Phule,Ruemmler,484756,1965-01-16,1990-08-09,9999-01-01,Senior Engineer
Keiichiro,Armand,485489,1965-01-01,1986-12-14,9999-01-01,Assistant Engineer
Gladys,Parhami,485253,1965-01-14,1996-07-20,9999-01-01,Senior Staff
Keiichiro,Armand,485489,1965-01-01,1986-12-14,9999-01-01,Engineer
Keiichiro,Armand,485489,1965-01-01,1986-12-14,9999-01-01,Senior Engineer
Rafael,Menhoudj,485577,1965-01-30,1997-04-27,9999-01-01,Senior Engineer
Munehiro,Iwayama,485579,1965-01-18,1986-12-16,9999-01-01,Engineer
Munehiro,Iwayama,485579,1965-01-18,1986-12-16,9999-01-01,Senior Engineer
Yefim,Bernardeschi,486068,1965-01-11,1996-06-26,9999-01-01,Senior Staff
Yoshimitsu,Litvinov,485799,1965-01-27,1997-11-22,9999-01-01,Senior Staff
Mahmut,Bolotov,485817,1965-01-29,1997-02-21,9999-01-01,Engineer
Mahmut,Bolotov,485817,1965-01-29,1995-01-10,1997-02-21,Engineer
Yefim,Bernardeschi,486068,1965-01-11,1996-06-26,9999-01-01,Staff
Geoffrey,Siochi,486808,1965-01-05,1998-12-27,9999-01-01,Senior Engineer
Jaber,Feldmann,486955,1965-01-09,1997-05-23,1998-08-05,Engineer
Yagil,Remmers,486918,1965-01-18,1994-11-01,9999-01-01,Senior Staff
Matt,Ruemmler,486956,1965-01-01,1993-10-14,9999-01-01,Engineer
Tonny,Kropf,486958,1965-01-06,1986-07-30,9999-01-01,Engineer
Tonny,Kropf,486958,1965-01-06,1986-07-30,9999-01-01,Senior Engineer
Zhigen,Raney,487008,1965-01-22,1993-05-26,9999-01-01,Senior Staff
Jaewon,Mansanne,487856,1965-01-18,1999-05-22,2000-04-29,Engineer
Uno,Jayawardene,487505,1965-01-20,1987-11-02,9999-01-01,Senior Staff
Uno,Jayawardene,487505,1965-01-20,1987-11-02,9999-01-01,Staff
Ekawit,Schaft,487988,1965-01-05,1990-05-20,9999-01-01,Senior Staff
Ekawit,Schaft,487988,1965-01-05,1990-05-20,9999-01-01,Staff
Changho,Gaughan,488414,1965-01-10,1987-06-21,1991-07-13,Engineer
Francoise,Hegner,488095,1965-01-24,1997-12-23,9999-01-01,Senior Staff
Leah,Luke,488115,1965-01-29,1995-08-23,1995-09-27,Assistant Engineer
Denis,Narlikar,488142,1965-01-05,1991-07-01,9999-01-01,Senior Staff
Denis,Narlikar,488142,1965-01-05,1991-07-01,9999-01-01,Staff
Georgy,Bennis,488619,1965-01-25,1998-04-11,9999-01-01,Engineer
Kensyu,Tsunoo,488482,1965-01-30,1999-12-05,9999-01-01,Engineer
Breannda,Maquelin,488540,1965-01-22,1996-04-12,9999-01-01,Senior Staff
Irena,Baalen,488632,1965-01-20,1999-11-22,2001-02-10,Staff
Kendra,Junet,488984,1965-01-18,1986-02-28,1992-11-12,Senior Staff
Jiong,Zultner,488693,1965-01-27,1993-03-10,9999-01-01,Senior Engineer
Mihalis,Remmers,488707,1965-01-16,1990-03-01,9999-01-01,Senior Staff
Mihalis,Remmers,488707,1965-01-16,1990-03-01,9999-01-01,Staff
Nimmagadda,Baja,488752,1965-01-23,1994-02-09,9999-01-01,Senior Staff
Nimmagadda,Baja,488752,1965-01-23,1994-02-09,9999-01-01,Staff
Kendra,Junet,488984,1965-01-18,1986-02-28,1992-11-12,Staff
Kendra,Junet,488984,1965-01-18,1992-11-12,9999-01-01,Senior Staff
Kendra,Junet,488984,1965-01-18,1992-11-12,9999-01-01,Staff
Wuxu,Garigliano,488788,1965-01-12,1990-09-21,9999-01-01,Senior Staff
Wuxu,Garigliano,488788,1965-01-12,1990-09-21,9999-01-01,Staff
Matk,Chorvat,489755,1965-01-14,1994-12-30,1999-12-04,Senior Staff
Bogdan,Pepe,489465,1965-01-17,1995-02-15,1998-11-06,Engineer
Matk,Chorvat,489755,1965-01-14,1994-12-30,1999-12-04,Staff
Matk,Chorvat,489755,1965-01-14,1999-12-04,9999-01-01,Senior Staff
Matk,Chorvat,489755,1965-01-14,1999-12-04,9999-01-01,Staff
Kersti,Miculan,489756,1965-01-01,1992-06-09,9999-01-01,Senior Staff
Kersti,Miculan,489756,1965-01-01,1992-06-09,9999-01-01,Staff
Kazunori,Orlowska,490240,1965-01-18,1996-06-18,2000-10-26,Staff
Satoru,Janetzko,489928,1965-01-28,1997-07-26,9999-01-01,Assistant Engineer
Zita,Reistad,490568,1965-01-01,1998-07-23,9999-01-01,Senior Engineer
Younwoo,Samarati,490720,1965-01-19,1996-08-19,2002-05-18,Senior Engineer
Lalit,Lindqvist,490551,1965-01-01,1998-11-07,9999-01-01,Engineer
Luise,Vigier,490557,1965-01-27,1994-07-01,9999-01-01,Engineer
Luise,Vigier,490557,1965-01-27,1994-07-01,9999-01-01,Senior Engineer
Younwoo,Samarati,490720,1965-01-19,2002-05-18,9999-01-01,Senior Engineer
Panayotis,Hempstead,491162,1965-01-14,1994-08-29,9999-01-01,Senior Engineer
Kwangsub,Keirsey,491079,1965-01-06,1992-02-04,9999-01-01,Senior Engineer
Gill,Varman,491478,1965-01-16,1988-06-18,9999-01-01,Senior Staff
Gill,Varman,491478,1965-01-16,1988-06-18,9999-01-01,Staff
Saniya,Broomell,491494,1965-01-19,1992-08-04,1997-09-02,Staff
