first_name,last_name,emp_no,title,from_date,to_date
Leen,Griswold,490678,Senior Staff,1991-11-17,9999-01-01
Leen,Griswold,490678,Staff,1986-11-17,1991-11-17
Gian,Leppanen,490689,Engineer,1985-12-14,1990-12-14
Gian,Leppanen,490689,Senior Engineer,1990-12-14,9999-01-01
Tomokazu,Grabner,490696,Senior Engineer,1987-07-03,1989-03-19
Shan,Furudate,490698,Senior Staff,1996-06-20,9999-01-01
Shan,Furudate,490698,Staff,1988-06-20,1996-06-20
Akhilish,Msuda,490702,Senior Staff,1999-05-10,1999-07-22
Jianhui,Bolotov,490703,Senior Staff,1989-02-26,9999-01-01
Reuven,Strandh,490713,Senior Staff,1991-04-09,9999-01-01
Reuven,Strandh,490713,Staff,1986-04-09,1991-04-09
Renee,Schnelling,490717,Senior Staff,1993-12-17,9999-01-01
Khun,Ambroszkiewicz,490718,Engineer,1986-12-18,1992-12-17
Khun,Ambroszkiewicz,490718,Senior Engineer,1992-12-17,1999-03-09
Sumant,Prochazka,490722,Staff,1999-05-16,2000-01-24
Fabrizio,Tsukune,490724,Staff,1994-11-11,9999-01-01
Marko,Schiper,490725,Senior Engineer,1987-05-15,9999-01-01
Francesca,Chimia,490730,Senior Staff,1999-05-09,9999-01-01
Francesca,Chimia,490730,Staff,1990-05-09,1999-05-09
Remko,Haraldson,490740,Assistant Engineer,1995-04-22,2001-04-21
Remko,Haraldson,490740,Engineer,2001-04-21,9999-01-01
Pranas,Hebden,490749,Senior Staff,1991-08-28,1995-08-24
Huican,Foong,490750,Senior Staff,1993-10-30,9999-01-01
Huican,Foong,490750,Staff,1986-10-30,1993-10-30
Kristian,Chachaty,490761,Senior Staff,2000-01-03,9999-01-01
Kristian,Chachaty,490761,Staff,1991-01-03,2000-01-03
Tomoyuki,Laurillard,490763,Assistant Engineer,1995-04-02,2001-04-01
Tomoyuki,Laurillard,490763,Engineer,2001-04-01,9999-01-01
Xuejia,Schiper,490770,Engineer,1986-04-22,1995-04-22
Xuejia,Schiper,490770,Senior Engineer,1995-04-22,9999-01-01
Mohua,Carrere,490774,Staff,1997-02-22,1998-03-26
Apostol,Ritzmann,490777,Engineer,1994-06-16,2001-06-16
Apostol,Ritzmann,490777,Senior Engineer,2001-06-16,9999-01-01
Martijn,Zizka,490786,Staff,1997-03-22,9999-01-01
Mariangiola,Polajnar,490799,Engineer,1998-04-30,9999-01-01
Udo,Hanratty,490806,Staff,1997-10-12,1998-10-09
Kagan,Simmen,490820,Senior Staff,1990-05-14,9999-01-01
Kagan,Simmen,490820,Staff,1985-05-14,1990-05-14
Nitsan,Rissanen,490821,Technique Leader,1988-08-03,1998-12-23
Hyuncheol,Vitiello,490827,Staff,1996-11-23,1997-02-22
Akeno,Karunanithi,490850,Senior Staff,1995-08-05,9999-01-01
Akeno,Karunanithi,490850,Staff,1988-08-04,1995-08-05
Sanjoy,Plotkin,490851,Senior Staff,1990-03-26,1990-05-27
Domenick,Hammerschmidt,490857,Senior Staff,1993-08-23,9999-01-01
Domenick,Hammerschmidt,490857,Staff,1988-08-23,1993-08-23
Sarita,Poujol,490858,Senior Engineer,1985-08-03,9999-01-01
Kwun,Peyn,490875,Staff,1994-02-07,9999-01-01
Berna,Gargeya,490888,Technique Leader,1998-05-02,9999-01-01
Fay,Conry,490890,Senior Staff,1995-12-01,9999-01-01
Fay,Conry,490890,Staff,1987-12-01,1995-12-01
Mingdong,Byoun,490929,Senior Staff,2002-02-25,9999-01-01
Mingdong,Byoun,490929,Staff,1996-02-26,2002-02-25
Tua,Godskesen,490930,Staff,1999-12-05,9999-01-01
JoAnna,Restivo,490942,Engineer,1993-04-26,2001-04-26
JoAnna,Restivo,490942,Senior Engineer,2001-04-26,9999-01-01
Moriyoshi,Schiettecatte,490945,Engineer,1986-08-29,1993-08-29
Moriyoshi,Schiettecatte,490945,Senior Engineer,1993-08-29,9999-01-01
Adam,Chinin,490946,Engineer,1990-07-01,1997-05-13
Godehard,Limongiello,490966,Engineer,1988-07-08,1993-07-08
Godehard,Limongiello,490966,Senior Engineer,1993-07-08,9999-01-01
Siamak,Rahier,490967,Engineer,1988-04-19,1995-04-20
Siamak,Rahier,490967,Senior Engineer,1995-04-20,9999-01-01
Fox,Hatcliff,490972,Engineer,1998-01-11,1998-12-31
Shir,Heping,490979,Senior Engineer,1996-03-12,9999-01-01
Mountaz,Feinberg,490982,Staff,1993-09-11,9999-01-01
Tzvetan,Krichel,491003,Senior Staff,1992-11-20,9999-01-01
Tzvetan,Krichel,491003,Staff,1985-11-20,1992-11-20
Jeanna,Irland,491005,Engineer,1986-10-19,1995-10-19
Jeanna,Irland,491005,Senior Engineer,1995-10-19,9999-01-01
Kristian,Koblick,491008,Assistant Engineer,1997-07-22,9999-01-01
Xianlong,Chartres,491020,Senior Staff,1994-01-05,9999-01-01
Xianlong,Chartres,491020,Staff,1989-01-05,1994-01-05
Lubomir,Pietracaprina,491024,Engineer,1990-04-16,1996-04-15
Lubomir,Pietracaprina,491024,Senior Engineer,1996-04-15,9999-01-01
Garnik,Kroon,491025,Senior Staff,1993-02-28,9999-01-01
Garnik,Kroon,491025,Staff,1987-03-01,1993-02-28
Deniz,Kaltofen,491028,Senior Staff,1988-03-25,9999-01-01
Macha,Delgrande,491035,Senior Staff,1994-09-01,9999-01-01
Macha,Delgrande,491035,Staff,1987-09-01,1994-09-01
Bartek,Rissanen,491047,Engineer,1988-04-20,1997-04-20
Bartek,Rissanen,491047,Senior Engineer,1997-04-20,9999-01-01
Martins,Armand,491053,Senior Engineer,1992-06-13,9999-01-01
Younwoo,Negoita,491058,Assistant Engineer,1988-02-05,1994-02-04
Younwoo,Negoita,491058,Engineer,1994-02-04,2000-02-04
Younwoo,Negoita,491058,Senior Engineer,2000-02-04,9999-01-01
Berry,Huhdanpaa,491065,Senior Staff,1994-09-04,9999-01-01
Berry,Huhdanpaa,491065,Staff,1986-09-04,1994-09-04
Dmitry,Argence,491070,Senior Engineer,1985-08-24,1997-07-28
Mechthild,Denis,491073,Engineer,1989-06-17,1995-06-17
Mechthild,Denis,491073,Senior Engineer,1995-06-17,9999-01-01
Kien,Baar,491074,Senior Staff,1990-05-29,9999-01-01
Kien,Baar,491074,Staff,1985-05-29,1990-05-29
Tua,Ranze,491077,Engineer,1986-10-14,1993-10-14
Tua,Ranze,491077,Senior Engineer,1993-10-14,9999-01-01
Moon,Sudbeck,491092,Engineer,1987-08-04,1993-08-14
Jovan,Iacovou,491099,Senior Staff,1995-11-17,9999-01-01
Jovan,Iacovou,491099,Staff,1987-11-17,1995-11-17
Makato,Liedekerke,491117,Senior Staff,1998-02-26,9999-01-01
Makato,Liedekerke,491117,Staff,1992-02-27,1998-02-26
Khoa,Cheshire,491127,Assistant Engineer,1997-01-08,1998-02-09
Howell,Cappelletti,491128,Senior Engineer,1985-11-05,9999-01-01
Sven,Speek,491130,Staff,1996-03-07,9999-01-01
Changho,Morton,491135,Engineer,1987-07-05,1995-07-05
Changho,Morton,491135,Senior Engineer,1995-07-05,9999-01-01
Kwee,Lakshmanan,491146,Staff,1985-05-30,1986-01-06
Ranga,Erdmenger,491150,Engineer,1986-11-28,1992-11-27
Ranga,Erdmenger,491150,Senior Engineer,1992-11-27,9999-01-01
Marco,Mitina,491151,Staff,1993-12-11,1998-03-05
Zhigen,Emmerich,491153,Senior Staff,1993-07-13,9999-01-01
Zhigen,Emmerich,491153,Staff,1985-07-13,1993-07-13
Eldridge,Lorys,491160,Engineer,1988-06-18,1992-06-05
Subhrajyoti,Zizka,491165,Engineer,1987-02-08,1993-02-07
Subhrajyoti,Zizka,491165,Senior Engineer,1993-02-07,9999-01-01
Lansing,Lindenbaum,491172,Technique Leader,1987-01-04,9999-01-01
Kauko,Karnin,491207,Senior Engineer,1986-12-05,1990-12-18
Lansing,Milicic,491211,Senior Staff,1992-06-07,9999-01-01
Lansing,Milicic,491211,Staff,1986-06-08,1992-06-07
Irene,Kleiser,491212,Senior Staff,1991-05-19,9999-01-01
Irene,Kleiser,491212,Staff,1986-05-19,1991-05-19
Shaowei,Angot,491213,Staff,1996-10-21,9999-01-01
Ottavia,Makinen,491217,Engineer,1985-08-16,1992-08-16
Ottavia,Makinen,491217,Senior Engineer,1992-08-16,9999-01-01
Henk,Gide,491219,Engineer,1987-06-23,1993-06-22
Henk,Gide,491219,Senior Engineer,1993-06-22,9999-01-01
Narain,Kemmerer,491222,Staff,1998-08-07,9999-01-01
Avishai,Bednarek,491237,Senior Staff,1997-04-11,9999-01-01
Avishai,Bednarek,491237,Staff,1990-04-11,1997-04-11
Luise,Soicher,491238,Engineer,1988-07-12,1990-01-29
Maria,Nishimukai,491251,Senior Engineer,1995-05-16,9999-01-01
Duro,Pfau,491253,Engineer,1988-01-25,1993-01-24
Duro,Pfau,491253,Senior Engineer,1993-01-24,9999-01-01
Jixiang,Egerstedt,491269,Senior Staff,1996-11-14,9999-01-01
Jixiang,Egerstedt,491269,Staff,1991-11-15,1996-11-14
Kerryn,Uhrik,491276,Senior Engineer,1986-08-03,9999-01-01
Chanjung,Vesna,491278,Engineer,1995-11-27,9999-01-01
Leandro,Kranzdorf,491279,Engineer,1987-11-20,1996-11-19
Leandro,Kranzdorf,491279,Senior Engineer,1996-11-19,9999-01-01
Khun,Thorensen,491282,Engineer,1985-07-05,1992-07-05
Khun,Thorensen,491282,Senior Engineer,1992-07-05,9999-01-01
Marin,Bodoff,491287,Senior Staff,1997-07-10,9999-01-01
Marin,Bodoff,491287,Staff,1988-07-10,1997-07-10
Hidekazu,Bahr,491289,Engineer,1985-03-16,1990-03-16
Hidekazu,Bahr,491289,Senior Engineer,1990-03-16,9999-01-01
Faiza,Linares,491303,Engineer,1988-02-28,1995-02-28
Faiza,Linares,491303,Senior Engineer,1995-02-28,9999-01-01
Felicidad,Lamba,491304,Senior Staff,1990-05-14,1992-02-02
Felicidad,Lamba,491304,Staff,1985-05-14,1990-05-14
Kinh,Ebeling,491305,Engineer,1985-09-19,1989-08-03
Petter,Bhattacharjee,491321,Staff,1987-10-17,1992-01-28
Herbert,Ruemmler,491325,Senior Engineer,1994-07-07,9999-01-01
Munehiko,Welham,491326,Staff,2000-01-28,9999-01-01
Tianruo,Chepyzhov,491329,Senior Engineer,1986-10-31,1989-09-10
Anneli,Bernardinello,491330,Senior Staff,1996-06-12,9999-01-01
Anneli,Bernardinello,491330,Staff,1989-06-12,1996-06-12
Lene,Takkinen,491331,Staff,1988-03-27,1988-07-26
Jeong,Lanzelotte,491339,Engineer,1988-08-22,1996-08-22
Jeong,Lanzelotte,491339,Senior Engineer,1996-08-22,9999-01-01
Patricia,Mitina,491340,Assistant Engineer,1987-07-19,1992-07-18
Patricia,Mitina,491340,Engineer,1992-07-18,1993-03-07
Padma,Falco,491362,Senior Staff,1992-05-21,9999-01-01
Padma,Falco,491362,Staff,1987-05-22,1992-05-21
Adas,Ferretti,491379,Senior Engineer,1990-02-20,1995-10-24
Phillip,Linares,491380,Senior Staff,1993-06-01,9999-01-01
Phillip,Linares,491380,Staff,1985-06-01,1993-06-01
Taegyun,Heping,491382,Senior Staff,1991-08-11,1999-01-31
Taegyun,Heping,491382,Staff,1985-08-11,1991-08-11
Yakichi,Zolotykh,491391,Engineer,1994-10-18,9999-01-01
Candido,Brender,491399,Senior Engineer,1993-05-30,9999-01-01
Satyanarayana,Percebois,491410,Technique Leader,1988-02-24,9999-01-01
Chuanyi,Pettit,491412,Engineer,1993-05-29,1998-05-29
Chuanyi,Pettit,491412,Senior Engineer,1998-05-29,9999-01-01
Kazuhiro,Ratnaker,491414,Staff,1985-06-04,1988-03-22
Sanjoy,Nations,491415,Senior Staff,1995-08-15,9999-01-01
Sanjoy,Nations,491415,Staff,1987-08-15,1995-08-15
Hauke,Diderrich,491420,Senior Staff,1988-03-13,1999-11-02
Ravishankar,Roccetti,491426,Staff,1998-12-20,9999-01-01
Remzi,Bodoff,491433,Senior Staff,1998-09-08,9999-01-01
Danny,Codenie,491435,Staff,1996-09-07,9999-01-01
Taisook,Vecchi,491436,Engineer,1987-09-01,1993-08-31
Taisook,Vecchi,491436,Senior Engineer,1993-08-31,9999-01-01
Aluzio,Nitsch,491442,Engineer,1986-10-26,1994-10-26
Aluzio,Nitsch,491442,Senior Engineer,1994-10-26,9999-01-01
Lillian,Farris,491453,Senior Staff,1990-07-22,1997-01-17
Lillian,Farris,491453,Staff,1985-07-22,1990-07-22
Suzette,Copas,491458,Senior Staff,1985-08-18,9999-01-01
Jiann,Gewali,491459,Staff,1999-08-07,9999-01-01
Ramzi,Karner,491465,Senior Staff,1997-04-27,9999-01-01
Ramzi,Karner,491465,Staff,1988-04-27,1997-04-27
Reinhold,Rettelbach,491466,Senior Staff,1993-12-28,9999-01-01
Reinhold,Rettelbach,491466,Staff,1987-12-29,1993-12-28
Chiradeep,Kitsuregawa,491475,Staff,1996-09-22,1999-11-02
Shugo,Oberman,491484,Senior Staff,1986-07-28,9999-01-01
Amabile,Antonisse,491486,Engineer,1994-09-11,9999-01-01
Harjit,Braccini,491489,Engineer,1988-11-29,1996-11-29
Harjit,Braccini,491489,Senior Engineer,1996-11-29,9999-01-01
Jeanne,Meszaros,491496,Senior Staff,1995-02-08,9999-01-01
Jeanne,Meszaros,491496,Staff,1988-02-08,1995-02-08
Heather,Perz,491499,Senior Engineer,1994-02-01,2001-02-12
Neelam,Heiserman,491516,Senior Staff,1995-04-09,9999-01-01
Neelam,Heiserman,491516,Staff,1987-04-10,1995-04-09
Kiam,Schlegelmilch,491533,Engineer,1985-10-05,1992-10-05
Kiam,Schlegelmilch,491533,Senior Engineer,1992-10-05,9999-01-01
Anwar,Denti,491546,Engineer,1991-04-13,1997-04-12
Anwar,Denti,491546,Senior Engineer,1997-04-12,9999-01-01
Krassimir,Matzat,491547,Assistant Engineer,1987-07-21,1993-07-20
Krassimir,Matzat,491547,Engineer,1993-07-20,1999-07-20
Krassimir,Matzat,491547,Senior Engineer,1999-07-20,9999-01-01
Vasiliy,Tibblin,491555,Senior Engineer,1997-03-11,9999-01-01
Chriss,Luan,491558,Engineer,1998-08-16,2001-12-06
Ewing,Denis,491562,Senior Staff,1997-07-07,9999-01-01
Lidong,Hemaspaandra,491569,Staff,1997-03-04,1999-09-01
Arvin,Coney,491570,Assistant Engineer,1986-12-26,1991-12-26
Arvin,Coney,491570,Engineer,1991-12-26,1996-12-25
Arvin,Coney,491570,Senior Engineer,1996-12-25,9999-01-01
Mori,Rodite,491579,Senior Staff,1988-03-07,1999-04-27
Jackson,Herath,491593,Senior Staff,1995-05-09,9999-01-01
Jackson,Herath,491593,Staff,1987-05-09,1995-05-09
Sumant,Trachtenberg,491594,Senior Engineer,1986-12-21,9999-01-01
Arra,Bade,491598,Staff,1993-09-15,9999-01-01
Giri,Tibblin,491599,Engineer,1989-10-21,1995-10-21
Giri,Tibblin,491599,Senior Engineer,1995-10-21,9999-01-01
Bader,Lampe,491601,Staff,1987-02-08,1987-04-11
Moie,Gaughan,491606,Senior Staff,1999-06-26,9999-01-01
Moie,Gaughan,491606,Staff,1993-06-26,1999-06-26
Heeju,Lundstrom,491609,Staff,1985-03-31,1988-01-22
Kien,Horswill,491612,Senior Staff,1997-11-18,9999-01-01
Kien,Horswill,491612,Staff,1989-11-18,1997-11-18
Zhensheng,Heuser,491620,Senior Staff,1997-09-14,9999-01-01
Zhensheng,Heuser,491620,Staff,1988-09-14,1997-09-14
Remko,Stiles,491622,Senior Staff,1992-02-21,9999-01-01
Remko,Stiles,491622,Staff,1985-02-20,1992-02-21
Aamer,Schapiro,491629,Senior Engineer,1999-08-23,9999-01-01
Susuma,Pollacia,491634,Senior Engineer,1987-01-09,9999-01-01
Janche,Esposito,491636,Engineer,1997-12-05,9999-01-01
Atreyi,Gladwell,491650,Senior Staff,1999-03-29,9999-01-01
Atreyi,Gladwell,491650,Staff,1990-03-29,1999-03-29
Xiping,Sidou,491659,Senior Staff,1996-03-09,9999-01-01
Xiping,Sidou,491659,Staff,1988-03-09,1996-03-09
Maia,Ponthieu,491662,Engineer,1986-02-09,1993-02-09
Maia,Ponthieu,491662,Senior Engineer,1993-02-09,1999-03-05
Rosine,Madeira,491695,Senior Staff,2000-05-19,9999-01-01
Rosine,Madeira,491695,Staff,1991-05-20,2000-05-19
Hinrich,Fadgyas,491703,Staff,1987-12-20,1990-10-08
Khun,Khalil,491710,Senior Staff,1991-10-01,9999-01-01
Khun,Khalil,491710,Staff,1986-10-01,1991-10-01
Huan,Lindqvist,491714,Staff,1999-01-12,2000-08-31
Steen,Collette,491719,Senior Staff,1996-01-14,9999-01-01
Steen,Collette,491719,Staff,1987-01-14,1996-01-14
Arie,Swick,491733,Engineer,1988-02-21,1997-02-20
Arie,Swick,491733,Senior Engineer,1997-02-20,9999-01-01
Gil,Gecsei,491734,Engineer,1985-07-30,1994-07-30
Gil,Gecsei,491734,Senior Engineer,1994-07-30,1997-03-05
Kiyokazu,Rouquie,491754,Senior Staff,1995-09-17,9999-01-01
Kiyokazu,Rouquie,491754,Staff,1988-09-16,1995-09-17
Naftaly,Leslie,491767,Engineer,1989-01-15,1997-01-15
Naftaly,Leslie,491767,Senior Engineer,1997-01-15,9999-01-01
Mona,Terwilliger,491781,Senior Staff,1992-03-13,1992-09-15
Mona,Terwilliger,491781,Staff,1987-03-14,1992-03-13
Tianruo,Peris,491785,Engineer,1999-07-10,9999-01-01
Fumitaka,Schnabel,491789,Engineer,1994-03-01,2001-03-01
Fumitaka,Schnabel,491789,Senior Engineer,2001-03-01,9999-01-01
Zorica,Peck,491799,Senior Staff,1997-08-09,9999-01-01
Zorica,Peck,491799,Staff,1989-08-09,1997-08-09
Khalid,Trumbly,491805,Engineer,1992-08-29,1997-08-29
Khalid,Trumbly,491805,Senior Engineer,1997-08-29,9999-01-01
Halsur,Tchuente,491807,Engineer,1995-11-23,9999-01-01
Yongqiao,Demir,491809,Staff,1996-01-18,1998-09-15
Kwee,Cronau,491813,Senior Engineer,1997-08-25,9999-01-01
Yongdong,Krider,491816,Engineer,1985-08-27,1990-08-27
Yongdong,Krider,491816,Senior Engineer,1990-08-27,9999-01-01
Yongqiao,Besselaar,491818,Engineer,1992-04-06,1994-06-29
Vincent,Jonsson,491824,Senior Engineer,1990-01-16,1996-03-20
Irena,Kusalik,491843,Engineer,1988-09-18,1993-09-18
Irena,Kusalik,491843,Senior Engineer,1993-09-18,9999-01-01
Danel,Mitzlaff,491847,Senior Staff,1988-11-23,9999-01-01
Marsal,Lunt,491850,Senior Staff,1995-10-24,9999-01-01
Jaihie,Braccini,491851,Senior Staff,1994-07-30,9999-01-01
Jaihie,Braccini,491851,Staff,1985-07-30,1994-07-30
Tsuneo,Bach,491859,Staff,1986-11-11,1992-01-05
Jiann,Gire,491862,Senior Staff,1991-03-13,9999-01-01
Jiann,Gire,491862,Staff,1986-03-13,1991-03-13
Arfst,Gruenwald,491892,Staff,1998-08-25,9999-01-01
Sachem,Staelin,491904,Engineer,1985-02-22,1993-02-22
Sachem,Staelin,491904,Senior Engineer,1993-02-22,2001-03-15
Emran,Iisaka,491909,Senior Staff,1990-07-06,9999-01-01
Emran,Iisaka,491909,Staff,1985-07-06,1990-07-06
Yongdong,Spell,491913,Engineer,1990-05-12,1995-05-12
Yongdong,Spell,491913,Senior Engineer,1995-05-12,1995-11-25
Quingbo,Coombs,491917,Engineer,1986-04-29,1991-04-29
Quingbo,Coombs,491917,Senior Engineer,1991-04-29,9999-01-01
Ottavia,Masamoto,491942,Senior Staff,1992-11-20,9999-01-01
Ottavia,Masamoto,491942,Staff,1985-11-20,1992-11-20
Moon,Lovengreen,491943,Senior Engineer,1988-05-02,9999-01-01
Guenter,Jervis,491945,Senior Staff,2000-10-03,9999-01-01
Guenter,Jervis,491945,Staff,1995-10-04,2000-10-03
Uinam,Compeau,491949,Engineer,1990-01-23,1997-01-23
Uinam,Compeau,491949,Senior Engineer,1997-01-23,9999-01-01
Rosine,Goldhammer,491950,Senior Staff,2000-03-08,2000-10-26
Rosine,Goldhammer,491950,Staff,1992-03-08,2000-03-08
Basim,Lorin,491958,Senior Staff,1996-02-13,9999-01-01
Basim,Lorin,491958,Staff,1987-02-13,1996-02-13
Nikolaus,Porotnikoff,491965,Engineer,1994-05-27,1999-05-27
Nikolaus,Porotnikoff,491965,Senior Engineer,1999-05-27,9999-01-01
Jinya,Scharstein,491977,Engineer,1986-03-10,1991-03-10
Jinya,Scharstein,491977,Senior Engineer,1991-03-10,9999-01-01
Limsoon,Makinen,491978,Senior Staff,1997-02-19,9999-01-01
Limsoon,Makinen,491978,Staff,1990-02-19,1997-02-19
Francoise,Foong,491987,Senior Staff,1994-02-02,9999-01-01
Francoise,Foong,491987,Staff,1986-02-02,1994-02-02
Morris,Birch,492001,Engineer,1986-02-24,1993-02-24
Morris,Birch,492001,Senior Engineer,1993-02-24,9999-01-01
Francesca,Gornas,492006,Engineer,1993-09-25,1999-09-08
Muzhong,Bugrara,492013,Staff,1998-05-06,9999-01-01
Tsz,Gire,492018,Engineer,1992-04-30,1994-12-24
Yishai,Frolund,492025,Senior Staff,1986-09-05,9999-01-01
Takahiro,Callaway,492026,Senior Staff,1998-01-10,9999-01-01
Miomir,Vrecion,492039,Senior Staff,1985-06-19,9999-01-01
Radhia,Baar,492055,Senior Staff,1986-12-19,9999-01-01
Jaques,Menyhert,492058,Senior Staff,1993-07-03,9999-01-01
Jaques,Menyhert,492058,Staff,1988-07-03,1993-07-03
Zito,Eppinger,492067,Technique Leader,1988-10-26,9999-01-01
Jessie,Kisuki,492071,Staff,1993-11-09,1994-07-08
Werner,Coombs,492091,Engineer,1986-06-01,1991-06-01
Werner,Coombs,492091,Senior Engineer,1991-06-01,9999-01-01
Georgy,Broder,492097,Senior Engineer,1988-09-09,2002-04-08
Mart,Kitsuregawa,492107,Engineer,2000-01-24,9999-01-01
Maha,Murthy,492118,Senior Staff,1994-08-28,9999-01-01
Maha,Murthy,492118,Staff,1988-08-28,1994-08-28
Dipankar,Bennet,492119,Senior Staff,2000-10-24,9999-01-01
Dipankar,Bennet,492119,Staff,1995-10-25,2000-10-24
Valdiodio,Cronin,492138,Engineer,1987-02-22,1988-12-12
Berto,Anandan,492139,Engineer,1999-09-02,2000-01-07
Lubomir,Siprelle,492152,Engineer,1990-10-19,1999-10-19
Lubomir,Siprelle,492152,Senior Engineer,1999-10-19,9999-01-01
Parviz,Masada,492168,Engineer,1986-12-09,1993-12-09
Parviz,Masada,492168,Senior Engineer,1993-12-09,1997-08-07
Sakthirel,Ushiama,492170,Senior Staff,1993-01-28,9999-01-01
Sakthirel,Ushiama,492170,Staff,1986-01-28,1993-01-28
Lech,Turnbull,492181,Engineer,1995-04-07,9999-01-01
Malu,Fetvedt,492184,Engineer,1994-01-04,9999-01-01
Uma,Baig,492190,Engineer,1989-10-16,1995-10-16
Uma,Baig,492190,Senior Engineer,1995-10-16,9999-01-01
Vitaly,Ulupinar,492204,Engineer,1986-01-17,1995-01-17
Vitaly,Ulupinar,492204,Senior Engineer,1995-01-17,9999-01-01
Ipke,Neiman,492225,Senior Staff,1996-05-29,9999-01-01
Ipke,Neiman,492225,Staff,1987-05-30,1996-05-29
Xiaocheng,Delgrande,492236,Staff,1988-07-22,1994-02-02
Kyoichi,Chorvat,492243,Engineer,1999-05-04,9999-01-01
Moss,Kakkad,492249,Senior Staff,2001-04-29,9999-01-01
Moss,Kakkad,492249,Staff,1992-04-29,2001-04-29
Siamak,Vingron,492277,Staff,1986-03-08,1988-03-17
Chinhyun,Delgrange,492278,Senior Staff,1993-11-25,9999-01-01
Chinhyun,Delgrange,492278,Staff,1988-11-25,1993-11-25
Mihalis,Chenney,492291,Senior Staff,1994-08-22,1999-04-22
Mihalis,Chenney,492291,Staff,1985-08-22,1994-08-22
Niteen,Ciolek,492297,Engineer,1986-07-26,1992-07-25
Niteen,Ciolek,492297,Senior Engineer,1992-07-25,9999-01-01
Fun,Reistad,492303,Staff,1999-09-24,9999-01-01
Eirik,Orsini,492313,Engineer,1997-10-17,2000-09-29
Houman,Stanfel,492323,Senior Staff,2002-07-02,9999-01-01
Houman,Stanfel,492323,Staff,1994-07-02,2002-07-02
Claude,Denna,492327,Engineer,1988-05-13,1996-04-19
Mooi,Tzvieli,492328,Assistant Engineer,1995-09-06,9999-01-01
Supot,Gustavson,492331,Engineer,1987-01-15,1996-01-15
Supot,Gustavson,492331,Senior Engineer,1996-01-15,9999-01-01
Sukumar,Ligten,492332,Senior Engineer,1986-06-12,1989-01-11
Khedija,Thorensen,492335,Engineer,1992-07-13,1999-07-14
Khedija,Thorensen,492335,Senior Engineer,1999-07-14,9999-01-01
Greger,Junet,492337,Senior Staff,1999-01-11,9999-01-01
Greger,Junet,492337,Staff,1991-01-11,1999-01-11
Odysseas,Menhardt,492341,Senior Staff,1993-12-29,9999-01-01
Odysseas,Menhardt,492341,Staff,1986-12-29,1993-12-29
Bangqing,Jansen,492361,Senior Staff,2000-09-25,2000-10-29
Bangqing,Jansen,492361,Staff,1995-09-26,2000-09-25
Abdulla,Jumpertz,492366,Engineer,1997-12-09,1998-07-23
Chuanti,Pellegrinelli,492367,Senior Staff,1993-03-27,9999-01-01
Chuanti,Pellegrinelli,492367,Staff,1988-03-27,1993-03-27
Barna,Nollmann,492375,Engineer,1991-02-12,1994-07-22
Fuqing,Pagter,492376,Senior Engineer,1988-11-13,9999-01-01
Jianhua,Pollacia,492377,Senior Staff,2000-10-19,9999-01-01
Jianhua,Pollacia,492377,Staff,1991-10-20,2000-10-19
Mari,Gadepally,492383,Senior Engineer,1988-06-21,9999-01-01
Alenka,Baba,492391,Senior Staff,1993-09-06,1998-10-20
Alenka,Baba,492391,Staff,1986-09-06,1993-09-06
Berto,Shanbhogue,492419,Engineer,1992-09-26,1999-09-27
Berto,Shanbhogue,492419,Senior Engineer,1999-09-27,9999-01-01
Masamitsu,Kopetz,492425,Engineer,1993-10-11,1998-10-11
Masamitsu,Kopetz,492425,Senior Engineer,1998-10-11,9999-01-01
Adin,Laventhal,492428,Assistant Engineer,1986-07-11,1992-07-10
Adin,Laventhal,492428,Engineer,1992-07-10,1998-07-10
Adin,Laventhal,492428,Senior Engineer,1998-07-10,9999-01-01
Paloma,Pelz,492429,Senior Staff,1996-07-13,9999-01-01
Paloma,Pelz,492429,Staff,1988-07-13,1996-07-13
Hsiangchu,Verhaegen,492431,Senior Staff,1999-04-21,9999-01-01
Hsiangchu,Verhaegen,492431,Staff,1992-04-20,1999-04-21
Divine,Speek,492442,Engineer,1990-05-16,1997-05-31
Kristen,Uchoa,492448,Engineer,1987-04-28,1993-04-27
Kristen,Uchoa,492448,Senior Engineer,1993-04-27,9999-01-01
Kwangjo,Zirintsis,492463,Senior Staff,1986-01-01,1997-07-10
